id	code	county	count
19005	#4daf4a	Allamakee, Iowa	1
19037	#4daf4a	Chickasaw, Iowa	1
19019	#4daf4a	Buchanan, Iowa	1
55139	#4daf4a	Winnebago, Wisconsin	1
55081	#4daf4a	Monroe, Wisconsin	1
55137	#4daf4a	Waushara, Wisconsin	1
55011	#4daf4a	Buffalo, Wisconsin	1
55053	#4daf4a	Jackson, Wisconsin	1
55063	#4daf4a	La Crosse, Wisconsin	1
55001	#4daf4a	Adams, Wisconsin	1
19191	#4daf4a	Winneshiek, Iowa	1
27055	#4daf4a	Houston, Minnesota	1
19065	#4daf4a	Fayette, Iowa	1
55057	#4daf4a	Juneau, Wisconsin	1
55071	#4daf4a	Manitowoc, Wisconsin	1
55117	#4daf4a	Sheboygan, Wisconsin	1
55015	#4daf4a	Calumet, Wisconsin	1
55039	#4daf4a	Fond du Lac, Wisconsin	1
55079	#984ea3	Milwaukee, Wisconsin	12
17141	#984ea3	Ogle, Illinois	2
17201	#984ea3	Winnebago, Illinois	1
55131	#984ea3	Washington, Wisconsin	1
55133	#984ea3	Waukesha, Wisconsin	1
17007	#984ea3	Boone, Illinois	1
55089	#984ea3	Ozaukee, Wisconsin	1
17111	#984ea3	McHenry, Illinois	1
17097	#984ea3	Lake, Illinois	1
55105	#984ea3	Rock, Wisconsin	1
17195	#984ea3	Whiteside, Illinois	1
55101	#984ea3	Racine, Wisconsin	1
55127	#984ea3	Walworth, Wisconsin	1
55059	#984ea3	Kenosha, Wisconsin	1
17103	#984ea3	Lee, Illinois	1
19177	#984ea3	Van Buren, Iowa	7
19007	#984ea3	Appanoose, Iowa	20
19051	#984ea3	Davis, Iowa	13
17031	#984ea3	Cook, Illinois	25
19031	#984ea3	Cedar, Iowa	4
19045	#984ea3	Clinton, Iowa	2
19163	#984ea3	Scott, Iowa	2
17161	#984ea3	Rock Island, Illinois	1
19101	#984ea3	Jefferson, Iowa	2
19139	#984ea3	Muscatine, Iowa	1
19115	#984ea3	Louisa, Iowa	1
42013	#984ea3	Blair, Pennsylvania	6
42063	#984ea3	Indiana, Pennsylvania	5
42129	#984ea3	Westmoreland, Pennsylvania	4
42021	#984ea3	Cambria, Pennsylvania	3
42005	#984ea3	Armstrong, Pennsylvania	2
31055	#984ea3	Douglas, Nebraska	5
19087	#984ea3	Henry, Iowa	3
18059	#984ea3	Hancock, Indiana	2
19057	#984ea3	Des Moines, Iowa	1
17203	#984ea3	Woodford, Illinois	1
18165	#984ea3	Vermillion, Indiana	1
17039	#984ea3	De Witt, Illinois	1
39135	#984ea3	Preble, Ohio	1
19095	#984ea3	Iowa, Iowa	4
19107	#984ea3	Keokuk, Iowa	3
19103	#984ea3	Johnson, Iowa	3
19157	#984ea3	Poweshiek, Iowa	2
19183	#984ea3	Washington, Iowa	2
19125	#984ea3	Marion, Iowa	37
19153	#984ea3	Polk, Iowa	29
19015	#984ea3	Boone, Iowa	2
19049	#984ea3	Dallas, Iowa	2
19073	#984ea3	Greene, Iowa	1
19013	#984ea3	Black Hawk, Iowa	5
19075	#984ea3	Grundy, Iowa	1
19083	#984ea3	Hardin, Iowa	1
29095	#984ea3	Jackson, Missouri	9
19135	#984ea3	Monroe, Iowa	6
19117	#984ea3	Lucas, Iowa	3
19053	#984ea3	Decatur, Iowa	2
29013	#984ea3	Bates, Missouri	1
19039	#984ea3	Clarke, Iowa	1
40081	#984ea3	Lincoln, Oklahoma	1
29097	#984ea3	Jasper, Missouri	1
35015	#984ea3	Eddy, New Mexico	1
40057	#984ea3	Harmon, Oklahoma	1
35035	#984ea3	Otero, New Mexico	1
48101	#984ea3	Cottle, Texas	1
48345	#984ea3	Motley, Texas	1
40027	#984ea3	Cleveland, Oklahoma	1
35005	#984ea3	Chaves, New Mexico	1
40109	#984ea3	Oklahoma, Oklahoma	1
40075	#984ea3	Kiowa, Oklahoma	1
48075	#984ea3	Childress, Texas	1
40031	#984ea3	Comanche, Oklahoma	1
35025	#984ea3	Lea, New Mexico	1
48107	#984ea3	Crosby, Texas	1
40065	#984ea3	Jackson, Oklahoma	1
48153	#984ea3	Floyd, Texas	1
48303	#984ea3	Lubbock, Texas	1
35013	#984ea3	Dona Ana, New Mexico	4
4003	#984ea3	Cochise, Arizona	3
4021	#984ea3	Pinal, Arizona	2
35017	#984ea3	Grant, New Mexico	1
35029	#984ea3	Luna, New Mexico	1
35023	#984ea3	Hidalgo, New Mexico	1
4012	#984ea3	La Paz, Arizona	19
6065	#984ea3	Riverside, California	16
6071	#984ea3	San Bernardino, California	8
4027	#984ea3	Yuma, Arizona	4
4015	#984ea3	Mohave, Arizona	1
42003	#984ea3	Allegheny, Pennsylvania	504
54069	#984ea3	Ohio, West Virginia	2
49025	#984ea3	Kane, Utah	1
42051	#984ea3	Fayette, Pennsylvania	3
42125	#984ea3	Washington, Pennsylvania	2
42007	#984ea3	Beaver, Pennsylvania	11
39081	#984ea3	Jefferson, Ohio	2
54029	#984ea3	Hancock, West Virginia	2
54009	#984ea3	Brooke, West Virginia	2
39029	#984ea3	Columbiana, Ohio	1
32003	#ff7f00	Clark, Nevada	40
6027	#ff7f00	Inyo, California	7
32023	#ff7f00	Nye, Nevada	4
32009	#ff7f00	Esmeralda, Nevada	2
19121	#ff7f00	Madison, Iowa	4
19181	#ff7f00	Warren, Iowa	2
19123	#ff7f00	Mahaska, Iowa	8
19169	#ff7f00	Story, Iowa	5
19099	#ff7f00	Jasper, Iowa	2
19179	#ff7f00	Wapello, Iowa	377
4005	#ff7f00	Coconino, Arizona	26
4025	#ff7f00	Yavapai, Arizona	10
4019	#ff7f00	Pima, Arizona	2
20193	#ff7f00	Thomas, Kansas	1
4013	#ffff33	Maricopa, Arizona	354
